1207,"Team1207", 1
1208,"Team1208", 1
1209,"Team1209", 1
1210,"Team1210", 1
1211,"Team1211", 1
1212,"Team1212", 1
1213,"Team1213", 1
1214,"Team1214", 1
1215,"Team1215", 1
1216,"Team1216", 1
1217,"Team1217", 1
1218,"Team1218", 1
1219,"Team1219", 1
1220,"Team1220", 1
1221,"Team1221", 1
1222,"Team1222", 1
1223,"Team1223", 1
1224,"Team1224", 1
1225,"Team1225", 1
1226,"Team1226", 1
1227,"Team1227", 1
1228,"Team1228", 1
1229,"Team1229", 1
1230,"Team1230", 1
1231,"Team1231", 1
1232,"Team1232", 1
1233,"Team1233", 1
1234,"Team1234", 1
1235,"Team1235", 1
1236,"Team1236", 1
1237,"Team1237", 1
1238,"Team1238", 1
1239,"Team1239", 1
1240,"Team1240", 1
1241,"Team1241", 1
1242,"Team1242", 1
1243,"Team1243", 1
1244,"Team1244", 1
1245,"Team1245", 1
1246,"Team1246", 1
1247,"Team1247", 1
1248,"Team1248", 1
1249,"Team1249", 1
1250,"Team1250", 1
1251,"Team1251", 1
1252,"Team1252", 1
1253,"Team1253", 1
1254,"Team1254", 1
1255,"Team1255", 1
1256,"Team1256", 1
1257,"Team1257", 1
1258,"Team1258", 1
1259,"Team1259", 1
1260,"Team1260", 1
1261,"Team1261", 1
1262,"Team1262", 1
1263,"Team1263", 1
1264,"Team1264", 1
1265,"Team1265", 1
1266,"Team1266", 1
1267,"Team1267", 1
1268,"Team1268", 1
1269,"Team1269", 1
1270,"Team1270", 1
1271,"Team1271", 1
1272,"Team1272", 1
1273,"Team1273", 1
1274,"Team1274", 1
1275,"Team1275", 1
1276,"Team1276", 1
1277,"Team1277", 1
1278,"Team1278", 1
1279,"Team1279", 1
1280,"Team1280", 1
1281,"Team1281", 1
1282,"Team1282", 1
1283,"Team1283", 1
1284,"Team1284", 1
1285,"Team1285", 1
1286,"Team1286", 1
1287,"Team1287", 1
1288,"Team1288", 1
1289,"Team1289", 1
1290,"Team1290", 1
1291,"Team1291", 1
1292,"Team1292", 1
1293,"Team1293", 1
1294,"Team1294", 1
1295,"Team1295", 1
1296,"Team1296", 1
1297,"Team1297", 1
1298,"Team1298", 1
1299,"Team1299", 1
1300,"Team1300", 1
1301,"Team1301", 1
1302,"Team1302", 1
1303,"Team1303", 1
1304,"Team1304", 1
1305,"Team1305", 1
1306,"Team1306", 1
1307,"Team1307", 1
1308,"Team1308", 1
1309,"Team1309", 1
1310,"Team1310", 1
1311,"Team1311", 1
1312,"Team1312", 1
1313,"Team1313", 1
1314,"Team1314", 1
1315,"Team1315", 1
1316,"Team1316", 1
1317,"Team1317", 1
1318,"Team1318", 1
1319,"Team1319", 1
1320,"Team1320", 1
1321,"Team1321", 1
1322,"Team1322", 1
1323,"Team1323", 1
1324,"Team1324", 1
1325,"Team1325", 1
1326,"Team1326", 1
1327,"Team1327", 1
1328,"Team1328", 1
1329,"Team1329", 1
1330,"Team1330", 1
1331,"Team1331", 1
1332,"Team1332", 1
1333,"Team1333", 1
